priority_bucket,priority_score,formula_key,brand,formula_name,species,format,kcal_status,ash_status,mineral_status,feeding_guide_status,duplicate_status,duplicate_match_count,is_recommendable,data_source_url,review_reason
commit_first_after_qa,94,ownat-classic-dog-lamb-and-rice-dog-dry-gr-gatoskilo,Ownat,Classic Dog Lamb & Rice,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/27166-ownat-classic-dog-lamb-rice-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,pro-nutrition-flatazor-pro-nutrition-prestige-flatazor-cat-sterilized-chicken-cat-dry-gr-gatoskilo,Pro-Nutrition (Flatazor),Pro-Nutrition Prestige (Flatazor) Cat Sterilized Chicken,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/23052-flatazor-prestige-cat-sterilized-chicken-10kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,pro-nutrition-flatazor-pro-nutrition-prestige-flatazor-maxi-adult-δωρο-dog-dry-gr-gatoskilo,Pro-Nutrition (Flatazor),Pro-Nutrition Prestige (Flatazor) Maxi Adult + ΔΩΡΟ,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/30207-pro-nutrition-prestige-flatazor-maxi-adult-14kg-25kg-doro.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,purina-pro-plan-veterinary-diets-cat-en-gastrointestinal-cat-dry-gr-gatoskilo,Purina Pro Plan,Veterinary Diets Cat EN Gastrointestinal,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/17634-purina-pro-plan-veterinary-diets-cat-en-gastrointestinal-400gr.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,trovet-dog-hypoallergenic-lamb-dog-dry-gr-gatoskilo,Trovet,Dog Hypoallergenic Lamb,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/29074-trovet-dog-hypoallergenic-lamb-10kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,90,amanova-adult-cat-divine-rabbit-grain-free-cat-dry-gr-gatoskilo,Amanova,Adult Cat Divine Rabbit Grain Free,cat,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/16796-amanova-adult-cat-divine-rabbit-15kg-grain-free.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,amanova-adult-cat-exquisite-chicken-low-grain-cat-dry-gr-gatoskilo,Amanova,Adult Cat Exquisite Chicken Low Grain,cat,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/16784-amanova-adult-cat-exquisite-chicken-15kg-low-grain.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,amanova-adult-cat-turkey-delight-grain-free-cat-dry-gr-gatoskilo,Amanova,Adult Cat Turkey Delight Grain Free,cat,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/16795-amanova-adult-cat-turkey-delight-15kg-grain-free.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,amanova-dog-adult-sensitive-salmon-deluxe-grain-free-dog-dry-gr-gatoskilo,Amanova,Dog Adult Sensitive Salmon Deluxe Grain Free,dog,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/16767-amanova-dog-adult-sensitive-salmon-deluxe-2kg-grain-free.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,amanova-dog-puppy-digestive-divine-rabbit-grain-free-dog-dry-gr-gatoskilo,Amanova,Dog Puppy Digestive Divine Rabbit Grain Free,dog,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/16771-amanova-dog-puppy-digestive-divine-rabbit-2kg-grain-free.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,amanova-kitten-exquisite-chicken-low-grain-cat-dry-gr-gatoskilo,Amanova,Kitten Exquisite Chicken Low Grain,cat,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/16782-amanova-kitten-exquisite-chicken-15kg-low-grain.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,amanova-sterilised-cat-delicious-lamb-low-grain-cat-dry-gr-gatoskilo,Amanova,Sterilised Cat Delicious Lamb Low Grain,cat,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/16788-amanova-sterilised-cat-delicious-lamb-15kg-low-grain.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,amanova-sterilised-cat-exquisite-chicken-low-grain-cat-dry-gr-gatoskilo,Amanova,Sterilised Cat Exquisite Chicken Low Grain,cat,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/16785-amanova-sterilised-cat-exquisite-chicken-15kg-low-grain.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,amanova-sterilised-cat-fish-delicacy-grain-free-cat-dry-gr-gatoskilo,Amanova,Sterilised Cat Fish Delicacy Grain Free,cat,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/16792-amanova-sterilised-cat-fish-delicacy-15kg-grain-free.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,amanova-sterilised-cat-salmon-deluxe-low-grain-cat-dry-gr-gatoskilo,Amanova,Sterilised Cat Salmon Deluxe Low Grain,cat,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/16791-amanova-sterilised-cat-salmon-deluxe-15kg-low-grain.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,pro-nutrition-flatazor-pro-nutrition-protect-flatazor-obesite-cat-cat-dry-gr-gatoskilo,Pro-Nutrition (Flatazor),Pro-Nutrition Protect (Flatazor) Obesite Cat,cat,dry,label,missing,full,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/8955-pro-nutrition-protect-flatazor-obesite-cat-2kg.html,label_kcal|ingredients_present|core_analysis_present|missing_ash|full_minerals|feeding_guide
commit_first_after_qa,90,royal-canin-ageing-11-cat-dry-gr-gatoskilo,Royal Canin,Ageing 11+,cat,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/30208-royal-canin-ageing-11-400gr.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,royal-canin-ageing-15-cat-dry-gr-gatoskilo,Royal Canin,Ageing 15+,cat,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/30215-royal-canin-ageing-15-400gr.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,90,royal-canin-ageing-sterilised-11-cat-dry-gr-gatoskilo,Royal Canin,Ageing Sterilised 11+,cat,dry,label,label,minimal,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/30212-royal-canin-ageing-sterilised-11-400gr.html,label_kcal|ingredients_present|core_analysis_present|label_ash|minimal_minerals|feeding_guide
commit_first_after_qa,89,cennamo-prestige-dog-adult-light-chicken-dog-dry-gr-gatoskilo,Cennamo,Prestige Dog Adult Light Chicken,dog,dry,label,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/27622-cennamo-prestige-dog-adult-light-chicken-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_first_after_qa,89,cennamo-prestige-dog-adult-medium-salmon-dog-dry-gr-gatoskilo,Cennamo,Prestige Dog Adult Medium Salmon,dog,dry,label,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/27618-cennamo-prestige-dog-adult-medium-salmon-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_first_after_qa,89,farmina-team-breeder-top-με-κοτοπουλο-dog-dry-gr-gatoskilo,Farmina,Team Breeder Top με Κοτόπουλο,dog,dry,label,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/21742-farmina-team-breeder-top-me-kotopoulo-20kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_first_after_qa,89,harper-and-bone-adult-medium-large-ocean-wonders-dog-dry-gr-gatoskilo,Harper & Bone,Adult Medium/Large Ocean Wonders,dog,dry,label,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/22868-harper-bone-adult-medium-large-ocean-wonders-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_first_after_qa,89,harper-and-bone-adult-medium-large-wild-mountain-dog-dry-gr-gatoskilo,Harper & Bone,Adult Medium/Large Wild Mountain,dog,dry,label,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/22874-harper-bone-adult-medium-large-wild-mountain-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_first_after_qa,89,harper-and-bone-adult-mini-ocean-wonders-dog-dry-gr-gatoskilo,Harper & Bone,Adult Mini Ocean Wonders,dog,dry,label,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/22867-harper-bone-adult-mini-ocean-wonders-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_first_after_qa,89,harper-and-bone-adult-mini-wild-mountain-dog-dry-gr-gatoskilo,Harper & Bone,Adult Mini Wild Mountain,dog,dry,label,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/22873-harper-bone-adult-mini-wild-mountain-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_first_after_qa,89,harper-and-bone-cat-senior-sterilised-flavours-farm-cat-dry-gr-gatoskilo,Harper & Bone,Cat Senior Sterilised Flavours Farm,cat,dry,label,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/22878-harper-bone-cat-senior-sterilised-flavours-farm-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_first_after_qa,89,harper-and-bone-cat-sterilised-flavours-farm-cat-dry-gr-gatoskilo,Harper & Bone,Cat Sterilised Flavours Farm,cat,dry,label,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/22877-harper-bone-cat-sterilised-flavours-farm-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_first_after_qa,89,harper-and-bone-cat-sterilised-fresh-market-cat-dry-gr-gatoskilo,Harper & Bone,Cat Sterilised Fresh Market,cat,dry,label,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/22880-harper-bone-cat-sterilised-fresh-market-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
commit_first_after_qa,89,harper-and-bone-cat-sterilised-ocean-wonders-cat-dry-gr-gatoskilo,Harper & Bone,Cat Sterilised Ocean Wonders,cat,dry,label,label,partial,missing,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/22879-harper-bone-cat-sterilised-ocean-wonders-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals
